epoch,slot,miner,proposer_stake,timestamp,block_hash,tx_count,throughput,avg_path_length,min_path_length,max_path_length,median_path_length,stake_concentration,gini_coefficient,consensus_type,consensus_state,avg_tx_delay_s,block_production_success,block_production_failed
0,2,0x81d019380961f92c2031b0a7fba69f7675145088,1.402708,1772530032,6fafa98549a4341c4a47ef399547820c8acec4c655983b5647788fcb91a31479,1,0.00,1.00,1,1,1,0.009761,0.600006,TopoStake,pog(D=0_omega=1.00),0.00,0,0
0,3,0xf55ac289e673da1ea6a1a44e8ad510964a8c7060,1.298976,1772530034,1a11970eb583df7bc50fe9bac548e604f9f656eca1445f02eb4c5faec9a8554e,201,40.20,4.53,1,7,5,0.009744,0.600020,TopoStake,pog(D=0_omega=1.00),1.51,1,0
0,4,0x33af4c5018ce01c87c5cb0da30d9749dea5f7a26,1.135601,1772530036,964753368691045fd24305709a1dea95b65c211c0f6198846760e9b850e44985,213,106.50,4.82,1,7,5,0.009724,0.599912,TopoStake,pog(D=0_omega=1.00),1.54,2,0
1,0,0x6fffbc98201ac7b26abc2f3bcd1d9cc6660210b3,0.443133,1772530038,96ffa4915e4100883ddd8593401aeec38824961fe1c8c2baf6d0eb6f4b67b7b6,218,109.00,4.05,2,6,4,0.009698,0.599619,TopoStake,pog(D=1_omega=1.00),1.56,3,0
1,1,0x0d77c161428105ab6c7fc81ef7b2fbcffed1d43e,2.966994,1772530040,d2010b4962dfbcd05d6f0181273c649463f3695e87c92e632afb508c0b905227,197,98.50,4.46,2,6,5,0.009651,0.598401,TopoStake,pog(D=1_omega=1.00),1.54,4,0
1,2,0x9156e56e46ca08da87da90d46096cf6f1aa256ca,1.635662,1772530042,3f3079e1894bbb0aa952b479b58859eddf305520936d2a20dcbeb17bd308181d,218,109.00,4.06,1,6,4,0.009683,0.599414,TopoStake,pog(D=1_omega=1.00),1.47,5,0
1,3,0x02218c04784c98d06242d62fad6eaa7a7ef0d10f,3.882985,1772530044,4ced1db5328b22aea19ab8d673e0492164a6cf18de60b5095d02770f074b4ace,219,109.50,4.17,2,6,4,0.009672,0.599559,TopoStake,pog(D=1_omega=1.00),1.47,6,0
1,4,0xcdc82b7c868072205a399d0f68e6e3ad3bfd1ca6,0.129577,1772530046,b6f2d71082c16ebc21c128b75b0824d3eb68f76d215e22e2f8f849335538d09c,199,99.50,3.08,1,5,3,0.009730,0.600937,TopoStake,pog(D=1_omega=1.00),1.47,7,0
2,0,0x468f86bc4d8ca88cd82c25d75c727a2ed05f1df2,1.800556,1772530048,db554f53ec13f58efea887b8d0b1b9085c7d500d7b7d72714542579585d7b661,185,92.50,4.13,1,6,4,0.009674,0.598937,TopoStake,pog(D=2_omega=1.00),1.49,8,0
2,1,0x719361397abe003a91af76243e5f9c7a0cd4279f,0.205473,1772530050,b05f428a164c04bd2175ec6564d693eb47da384167c79706704636ed72f3c4d1,208,104.00,4.19,1,6,4,0.009668,0.599193,TopoStake,pog(D=2_omega=1.00),1.41,9,0
2,2,0x2e6161f7efa9bba20ab5a28dee76e87bc8e514a1,1.179997,1772530052,f0c796e292615e3aa0b3c421cc0aeeac1c5113101f54bfdf929c9513a8cd0efd,189,94.50,4.47,1,6,5,0.009614,0.597422,TopoStake,pog(D=2_omega=1.00),1.44,10,0
