epoch,slot,miner,proposer_stake,timestamp,block_hash,tx_count,throughput,avg_path_length,min_path_length,max_path_length,median_path_length,stake_concentration,gini_coefficient,consensus_type,consensus_state,avg_tx_delay_s,block_production_success,block_production_failed
0,1,0x52e05d9fa4faa167f30baba23c710e4f49115288,0.148949,1772431786,b594fc1d1bbeab3d90a76b0d983502d12e44242be4ff1a8e8af5bc1498453b6b,1,0.00,1.00,1,1,1,0.875785,0.433465,pow,pow(difficulty=20_work_amount=1048576),0.00,0,0
0,2,0x9c39f7fffaa5c5cfab20dfdd05663497918580c1,0.428378,1772431792,152e0b25976827065fee9f81e13100ef3744872560855cfd401be83aa8e7f94d,250,27.78,3.87,1,6,4,0.024051,0.595097,pow,pow(difficulty=20_work_amount=1048576),5.15,1,0
0,3,0x719361397abe003a91af76243e5f9c7a0cd4279f,3.543926,1772431794,6663e342927aa8ef1c46d05d17bbaabd6d64023cbfb61947753069dcbc28f1c7,250,35.71,4.04,1,6,4,0.023762,0.591902,pow,pow(difficulty=20_work_amount=1048576),6.14,2,0
0,4,0xc774b0fee7cabbef3b1ae14bf36db3df0d32c1df,1.174277,1772431797,3050383cb8f3b760a41c5b4357625e3dc68719f894dd66c7c8324a6804dd3f66,183,91.50,3.90,1,5,4,0.024066,0.595048,pow,pow(difficulty=20_work_amount=1048576),3.88,3,0
1,0,0x26d553a2f4343b3a7dc88bbd87b3d0a25d3838d9,3.219320,1772431798,77d14d9ff13203256db75a82316d0c3ec997069aea8f2044a9a54577a556de75,173,86.50,4.04,2,6,4,0.023916,0.594496,pow,pow(difficulty=19_work_amount=524288),2.50,4,0
1,1,0x07902d0371763a00d97ed9ba16ff0a206cb0fd19,2.532109,1772431800,d5c1f61ecfa6392c431d799b8a429ba0a3f23c5eef61d456baae3e2720d1ee46,101,101.00,3.84,1,5,4,0.024138,0.597095,pow,pow(difficulty=19_work_amount=524288),1.96,5,0
1,2,0x26d553a2f4343b3a7dc88bbd87b3d0a25d3838d9,4.220300,1772431802,002ba885042eca04936d0211094ad780b580e7232cb8c7605bac285659c06c62,250,125.00,2.83,1,4,3,0.024225,0.598900,pow,pow(difficulty=19_work_amount=524288),2.12,6,0
1,3,0xdcf2130496e27a8094ab996aea4aa77788d65869,4.505677,1772431804,75c0c5bed7c5075655e0c0e00409afa2dc20f145d6ae670bf933ef2410b78844,114,57.00,3.69,1,5,4,0.024600,0.602347,pow,pow(difficulty=19_work_amount=524288),1.52,7,0
1,4,0x3513d672439a59c26cc5711f2b715ccb4810a774,1.292625,1772431838,75c0c5bed7c5075655e0c0e00409afa2dc20f145d6ae670bf933ef2410b78844,114,57.00,3.69,1,5,4,0.024610,0.602542,pow,pow(difficulty=19_work_amount=524288),1.52,7,1
2,0,0xbc3f8508d26048f2064aa8c068f4c94d08d77d18,3.068349,1772431873,75c0c5bed7c5075655e0c0e00409afa2dc20f145d6ae670bf933ef2410b78844,114,57.00,3.69,1,5,4,0.024619,0.602731,pow,pow(difficulty=20_work_amount=1048576),1.52,7,2
2,1,0x719361397abe003a91af76243e5f9c7a0cd4279f,4.544866,1772431906,75c0c5bed7c5075655e0c0e00409afa2dc20f145d6ae670bf933ef2410b78844,114,57.00,3.69,1,5,4,0.024628,0.602926,pow,pow(difficulty=20_work_amount=1048576),1.52,7,3
2,2,0xa447d277b02012c2afd9ddcbbe123f27cc971963,1.808475,1772431940,75c0c5bed7c5075655e0c0e00409afa2dc20f145d6ae670bf933ef2410b78844,114,57.00,3.69,1,5,4,0.024638,0.603119,pow,pow(difficulty=20_work_amount=1048576),1.52,7,4
2,3,0x719361397abe003a91af76243e5f9c7a0cd4279f,4.544866,1772431942,88c5975b239852b5bfcb2112151e3b61d019d464418428fae3bc7e77e4a73dd5,250,1.81,2.99,1,4,3,0.024580,0.603713,pow,pow(difficulty=20_work_amount=1048576),39.88,8,4
2,4,0x30509a8084fdfe6fe24d9c9a817c209ad194f8e3,2.654949,1772431976,88c5975b239852b5bfcb2112151e3b61d019d464418428fae3bc7e77e4a73dd5,250,1.81,2.99,1,4,3,0.024589,0.603900,pow,pow(difficulty=20_work_amount=1048576),39.88,8,5
3,0,0x8c11ec9090dd820c076e57e899d9c604c79d6b32,1.566479,1772431979,959a07b6871d8e4d2917a9e7628867c2e1ace6ba1fccb32b2966fa906ce55f08,250,6.76,3.44,1,5,3,0.024673,0.605527,pow,pow(difficulty=19_work_amount=524288),174.18,9,5
3,1,0x34412315480562da4810040fd15c81f99880e1ab,1.896233,1772431980,abed92b1537d9952da6d14139d7fd26201e010e1334faa7086bdc2c6d1dbf69c,0,0.00,0.00,0,0,0,0.024569,0.605516,pow,pow(difficulty=19_work_amount=524288),0.00,10,5
3,2,0x4414c05be2cf328f38d2e3ef4b705d6b894f044a,2.087329,1772432014,abed92b1537d9952da6d14139d7fd26201e010e1334faa7086bdc2c6d1dbf69c,0,0.00,0.00,0,0,0,0.024578,0.605704,pow,pow(difficulty=19_work_amount=524288),0.00,10,6
3,3,0xf6e059718dbd0a0956726ab97d06bad5efc6cd18,1.014477,1772432016,31205bdf7f26a474b32dc34d2963bd75e93875134dca13da8e1d33f44e91dc9c,250,6.94,3.95,2,5,4,0.024558,0.606401,pow,pow(difficulty=19_work_amount=524288),73.46,11,6
3,4,0xeb82a21cb3d0dd781eb22ad74bb7cd9b4d2a06ec,2.922325,1772432018,7b9ca80e2655777266df0eab3a79914c2d779226075fb94a6217cd2d2e9480a7,250,125.00,3.86,1,5,4,0.024364,0.605082,pow,pow(difficulty=19_work_amount=524288),23.80,12,6
4,0,0xa068e3c9a21c8d8be636cd2d285895979ec3262e,0.966891,1772432021,bc10c309f04e9e6308b19b4fa14b707b68c5c068a885a171bb50ef6a3867e6ab,153,76.50,4.02,1,6,4,0.024472,0.606755,pow,pow(difficulty=18_work_amount=262144),2.78,13,6
4,1,0x6064b9f5883bf9737dfe314ff68c56e09e68ac89,2.190329,1772432022,d180ea5292fe51bcbfad37f6b7a775a1678f242bbab8d666213b94c58676cc9e,164,82.00,4.30,1,6,4,0.024271,0.605175,pow,pow(difficulty=18_work_amount=262144),2.47,14,6
4,2,0x58a21eeb7ab18ba8adf1296e66a4487076e95dac,4.092984,1772432024,a9399c152847dfe38e7618bf65903c3c95ffdf30e8a85dbf108cc86e96b3f2e0,104,104.00,3.84,1,5,4,0.024259,0.605806,pow,pow(difficulty=18_work_amount=262144),1.92,15,6
4,3,0xa3786e459f289a76c0e8af8ad834e3d0c6d47199,4.724823,1772432026,8a5cc834d6b61bed6afea9482e9751760a3de71140e5ef73b8a4eabd1e4042da,218,109.00,3.84,1,5,4,0.024528,0.608675,pow,pow(difficulty=18_work_amount=262144),2.17,16,6
4,4,0x6064b9f5883bf9737dfe314ff68c56e09e68ac89,3.191309,1772432028,d60bccd940962c7370bc26dd21324d08f35e039ad16f6c364f19626d6759b690,204,102.00,4.21,1,6,4,0.024877,0.611808,pow,pow(difficulty=18_work_amount=262144),2.02,17,6
