epoch,slot,miner,proposer_stake,timestamp,block_hash,tx_count,throughput,avg_path_length,min_path_length,max_path_length,median_path_length,stake_concentration,gini_coefficient,consensus_type,consensus_state,avg_tx_delay_s,block_production_success,block_production_failed
0,2,0xeb82a21cb3d0dd781eb22ad74bb7cd9b4d2a06ec,0.048976,1772562289,5acfeef0f17eca15bad680432ca0f61b6df0cc10caba310a5eea5cb3de528460,1,0.00,1.00,1,1,1,0.016269,0.600008,Minotaur,minotaur(pow_w:0.50),0.00,0,0
0,3,0xa9a524611994a27dd3134d643379aa14edf7cb39,1.165054,1772562291,726f63afcf985cd66ea87acc031ad2b118a302b8b5b6ea98a01b82bb8fbaf672,195,39.00,4.51,1,6,5,0.016103,0.596055,Minotaur,minotaur(pow_w:0.50),1.48,1,0
0,4,0xf55ac289e673da1ea6a1a44e8ad510964a8c7060,2.432686,1772562293,f1ad92464f4d3636d5055c988997abd4e27c0b91764616493f4d76245c5eb8bf,200,100.00,4.02,1,6,4,0.016036,0.595715,Minotaur,minotaur(pow_w:0.50),1.46,2,0
1,0,0xdcf2130496e27a8094ab996aea4aa77788d65869,0.445930,1772562295,31f994f37875262de7b13be74250c4a84f9f992c8f84da738be2729caec83eda,192,96.00,3.84,1,5,4,0.016078,0.596948,Minotaur,minotaur(pow_w:0.50),1.51,3,0
1,1,0x9ee5d2f2f5de94256ba4a9eb035f3e4d2ea6926a,4.614471,1772562297,e301de6f278ce67387dea7e4633644435ff09ec4f1785461a66044dbdcd6d2bc,210,70.00,4.54,2,7,5,0.015950,0.594897,Minotaur,minotaur(pow_w:0.50),2.50,4,0
1,2,0x9ee5d2f2f5de94256ba4a9eb035f3e4d2ea6926a,5.616461,1772562299,e4b88fa68c8a1790bde16661aa1fcd1083e44574cec163d361c9a02ba9e11571,204,102.00,4.16,1,6,4,0.016171,0.597468,Minotaur,minotaur(pow_w:0.50),2.46,5,0
1,3,0x57e3892f0023c24041f622af6dc5707191b2d2ff,4.764573,1772562301,38c4e533c926dda108cd027ebb542d66dfc25ada90268a08dddef529d97cd51a,216,108.00,4.19,1,6,4,0.016468,0.600019,Minotaur,minotaur(pow_w:0.50),2.42,6,0
1,4,0x9ee5d2f2f5de94256ba4a9eb035f3e4d2ea6926a,6.618591,1772562303,22384208f619b149658955c830eb2ae989de32d6d59d37a5abef86399989ca4d,218,109.00,3.81,1,5,4,0.016687,0.602452,Minotaur,minotaur(pow_w:0.50),2.49,7,0
2,0,0x37cc7a82e66d4f4c2ae13b9ee895d3af1a1d7a05,0.744150,1772562305,31ac3c14d332d6191fc093eed36bb2c741e4c45fc395f8ee320da21199da7ed9,209,104.50,4.20,1,6,4,0.017048,0.604939,Minotaur,minotaur(pow_w:0.50),2.53,8,0
2,1,0x21c7a306b3cca8bd89d0be66a55236c4631d2923,3.142611,1772562307,f5c9d081a04050ce139b4669add232b1f00fc649df0d89a7427965451f3ad9b5,193,96.50,3.87,1,6,4,0.016933,0.603622,Minotaur,minotaur(pow_w:0.50),2.47,9,0
2,2,0xa447d277b02012c2afd9ddcbbe123f27cc971963,2.947659,1772562309,46e41fd16c6cda970f62dacced815016dd23b4160de7bed359f18a81b2c3f466,194,97.00,4.10,1,6,4,0.017007,0.605297,Minotaur,minotaur(pow_w:0.50),2.40,10,0
2,3,0x908c4aa9c7360555ff390e0bfa275f690bd28087,2.281714,1772562312,28998c65dbd137423430f20a1c06782e0409361c954364323973f968599b1721,189,94.50,4.29,1,6,4,0.017062,0.606723,Minotaur,minotaur(pow_w:0.50),2.42,11,0
2,4,0xb5e6604b4a3f90d91425ba7d4022353ad26c29ba,4.468929,1772562314,7545b12b2dc9b755133d9b3b3d1db060e2d66bb38f9543fc5273100a81cfb92c,215,107.50,4.61,1,6,5,0.017065,0.607572,Minotaur,minotaur(pow_w:0.50),2.43,12,0
3,0,0x1929f93bb07e2510631aeafe14937c4f11ee1899,3.931836,1772562316,cbe136e52c1bc81b3c5ed30915309ed7748c3dce6217a0011c22d5b664c7feb7,200,100.00,4.62,1,6,5,0.017231,0.609787,Minotaur,minotaur(pow_w:0.50),2.42,13,0
3,1,0x736a479ae6c77ae4dfa73702011ac77961903b8b,3.571784,1772562318,8b0a54110c11fcd2ac28507531d8aacdcc9da7a37aaeb2c55d6a1f86eb3b3695,244,122.00,3.87,1,6,4,0.017351,0.611811,Minotaur,minotaur(pow_w:0.50),2.09,14,0
3,2,0x26896082d5b826a8bd78bb91973a2e197c7f424f,1.504886,1772562320,0c974a8e0b55e7b097c1d4d74a2cbd259ce981ecb97752d2107624f11bb713d1,160,80.00,4.07,1,5,4,0.017441,0.613555,Minotaur,minotaur(pow_w:0.50),2.01,15,0
3,3,0xd5540753439d870b98b562fa81625a362573e8a1,0.250367,1772562322,062ea44e8b6871224e20633b7b2997ab743988e116d2790934a027b32ea14d01,243,121.50,3.70,1,5,4,0.017377,0.613516,Minotaur,minotaur(pow_w:0.50),1.86,16,0
3,4,0xd30112d9e8fb890eee1497d58e0796d7099236c5,4.328136,1772562324,950680e09fd375dc00e4c34cb57f9ff8146eeb871fad908bc9adb9f06c023f8b,188,94.00,4.07,1,6,4,0.017224,0.610755,Minotaur,minotaur(pow_w:0.50),1.69,17,0
4,0,0x719361397abe003a91af76243e5f9c7a0cd4279f,1.604324,1772562326,e2a59e89fb54097cc9591c9cc098fd045dd967480bc7d67f8b9beeb8bdd45b67,180,90.00,4.41,1,6,4,0.017362,0.612738,Minotaur,minotaur(pow_w:0.50),1.78,18,0
4,1,0xbd8ea1a3ef295bc31a4330a63fb03446621bb9ca,2.854613,1772562328,25171a118799f330e954a5cdd3243f97dec681858928e6aafed55deed547fdc2,245,122.50,4.33,2,6,4,0.017305,0.612757,Minotaur,minotaur(pow_w:0.50),1.89,19,0
4,2,0x4e4f8d26e08ed7bc47317628f39dcbd0d62a4b92,2.593222,1772562330,b563c85bdc273be5ecdded06b3a057eaa268a7f3c0e7628b99c8f05c6534fcd6,222,111.00,4.10,2,6,4,0.017334,0.613870,Minotaur,minotaur(pow_w:0.50),1.61,20,0
4,3,0x9ee5d2f2f5de94256ba4a9eb035f3e4d2ea6926a,7.620461,1772562332,306d54d70e1828d665503d5d0b3b976cf665f4980ca558753627d1bbb35c138b,207,103.50,3.71,1,6,4,0.017344,0.614733,Minotaur,minotaur(pow_w:0.50),1.64,21,0
